dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
roman-empire,polynormer,none,,0.0,,42,0,43.7952,42.6403,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,1,41.7652,41.5990,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,2,41.0062,40.8577,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,3,34.7396,34.6100,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,4,43.2127,43.1698,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,5,40.3530,40.9283,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,6,40.7061,39.8517,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,7,43.2657,43.2933,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,8,41.6593,42.0402,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,none,,0.0,,42,9,43.3186,43.3992,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,0,41.7652,40.6989,0.0,0.09235850721597672,0.36699026823043823,0.6354498267173767,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,1,40.6178,40.9636,0.0,0.08733982592821121,0.3586937189102173,0.6624756455421448,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,2,43.8305,43.5934,0.0,0.08699497580528259,0.3184466063976288,0.6413098573684692,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,3,33.0803,32.5627,0.0,0.07885319739580154,0.30997350811958313,0.6469728946685791,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,4,43.7423,43.2227,0.0,0.09211328625679016,0.3744042217731476,0.6258466243743896,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,5,38.1289,37.2573,0.0,0.07577227056026459,0.3765225112438202,0.6414089202880859,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,6,41.5181,40.8754,0.0,0.09110009670257568,0.36716681718826294,0.6287259459495544,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,7,42.4713,43.3639,0.0,0.09765926748514175,0.3599293828010559,0.6359595060348511,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,8,36.5049,36.5867,0.0,0.08273555338382721,0.3087378442287445,0.643151581287384,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,mlp,none,0.01,500,42,9,42.0124,41.0519,0.0,0.08885017782449722,0.3322153389453888,0.6361828446388245,5,,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,count,none,0.01,,42,0,42.2065,42.1285,0.0,0.0,,0.8021661043167114,5,0,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,count,none,0.01,,42,1,41.6240,41.4225,0.0,0.018885400146245956,,0.8037093877792358,5,2,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
roman-empire,polynormer,count,none,0.01,,42,2,41.8358,41.7755,0.0,0.018885402008891106,,0.8053998947143555,5,2,"lr=0.001,hid=64,do=0.3,wd=0.0,heads=8,ll=10,gl=2,le=100,ge=2500,beta=0.5"
