sgformer 0.01 REG: False 49.65 $\pm$ 0.79 
sgformer 0.01 MLP_REG: 0.01 49.70 $\pm$ 0.58 
sgformer 0.01 MLP_REG: 0.1 49.99 $\pm$ 0.72 
sgformer 0.01 MLP_REG: 0.2 49.90 $\pm$ 0.40 
sgformer 0.01 MLP_REG: 0.4 50.05 $\pm$ 0.78 
