dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
coauthor-cs,polynormer,none,,0.0,,42,0,86.6667,87.5682,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,1,93.3333,86.6685,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,2,92.0000,88.5769,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,3,84.0000,84.8964,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,4,88.0000,84.4329,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,5,85.3333,86.5322,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,6,92.0000,85.7143,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,7,82.6667,86.6957,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,8,94.6667,89.1767,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,none,,0.0,,42,9,84.0000,88.8768,,,,,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,mlp,none,0.01,500,42,0,86.6667,87.0502,0.0,0.034156281501054764,0.6000000238418579,0.9110661149024963,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
coauthor-cs,polynormer,mlp,none,0.01,500,42,1,93.3333,86.3141,0.0,0.03979736194014549,0.6266666650772095,0.9192546010017395,5,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=8,ll=5,gl=2,le=100,ge=1500,beta=-1.0,vpc=5"
