dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
coauthor-cs,MPNN_gcn,none,,0.0,,42,0,93.3333,88.5496,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,1,93.3333,88.1952,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,2,92.0000,90.1309,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,3,85.3333,89.0404,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,4,92.0000,88.9313,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,5,86.6667,88.9858,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,6,93.3333,91.1396,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,7,90.6667,89.5311,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,8,94.6667,90.5671,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,none,,0.0,,42,9,92.0000,89.0131,,,,,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,0,92.0000,89.3130,0.0,0.07103453576564789,0.7733333706855774,0.8447509407997131,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,1,93.3333,88.2225,0.0,0.060171373188495636,0.746666669845581,0.8642171025276184,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,2,92.0000,89.9128,0.0,0.06352203339338303,0.6800000071525574,0.8618201017379761,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,3,85.3333,89.2039,0.0,0.06519532203674316,0.7066667079925537,0.8484901189804077,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,4,92.0000,88.9586,0.0,0.06006820127367973,0.7333333492279053,0.8676085472106934,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,5,88.0000,87.3228,0.0,0.0632433295249939,0.746666669845581,0.8627801537513733,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,6,93.3333,90.9487,0.0,0.0740123763680458,0.746666669845581,0.8476057648658752,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,7,90.6667,89.7492,0.0,0.054120540618896484,0.746666669845581,0.8502619862556458,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,8,94.6667,90.4853,0.0,0.056018926203250885,0.7200000286102295,0.8608447313308716,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.01,500,42,9,90.6667,90.7306,0.0,0.06409554183483124,0.746666669845581,0.8522505164146423,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,0,93.3333,89.2857,0.0,0.07103453576564789,0.7733333706855774,0.8447509407997131,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,1,93.3333,87.2137,0.0,0.060171373188495636,0.746666669845581,0.8642171025276184,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,2,92.0000,90.1036,0.0,0.06352203339338303,0.6800000071525574,0.8618201017379761,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,3,85.3333,89.0949,0.0,0.06519532203674316,0.7066667079925537,0.8484901189804077,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,4,92.0000,88.8222,0.0,0.06006820127367973,0.7333333492279053,0.8676085472106934,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,5,86.6667,89.6129,0.0,0.0632433295249939,0.746666669845581,0.8627801537513733,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,6,93.3333,90.9760,0.0,0.0740123763680458,0.746666669845581,0.8476057648658752,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,7,90.6667,89.8037,0.0,0.054120540618896484,0.746666669845581,0.8502619862556458,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,8,94.6667,89.6129,0.0,0.056018926203250885,0.7200000286102295,0.8608447313308716,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.05,500,42,9,92.0000,90.2126,0.0,0.06409554183483124,0.746666669845581,0.8522505164146423,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.1,500,42,0,92.0000,89.4766,0.0,0.07103453576564789,0.7733333706855774,0.8447509407997131,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
coauthor-cs,MPNN_gcn,mlp,none,0.1,500,42,1,93.3333,87.4864,0.0,0.060171373188495636,0.746666669845581,0.8642171025276184,5,,"lr=0.001,hid=512,do=0.3,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=True,bn=False,res=True,jk=False,prelin=False,vpc=5"
