dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
pubmed,MPNN_gcn,none,,0.0,,123,0,66.6667,69.9000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,1,66.6667,47.6000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,2,66.6667,56.6000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,3,100.0000,58.0000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,4,83.3333,58.8000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,5,83.3333,67.6000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,6,66.6667,57.4000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,7,83.3333,46.8000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,8,83.3333,66.7000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,none,,0.0,,123,9,83.3333,66.9000,,,,,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,mlp,none,0.01,500,123,0,66.6667,63.9000,0.0,0.09570387750864029,0.3333333432674408,0.6370620727539062,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,mlp,none,0.01,500,123,1,66.6667,47.8000,0.0,0.22277171909809113,0.5,0.67230224609375,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
pubmed,MPNN_gcn,mlp,none,0.01,500,123,2,66.6667,56.3000,0.0,0.055870622396469116,0.5,0.6346030235290527,2,,"lr=0.005,hid=256,do=0.7,wd=0.0005,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=2"
