MPNN 0.005 256 2 0.7 False False False REG: False 80.92 $\pm$ 1.08 
MPNN 0.005 256 2 0.7 False False False MLP_REG: 0.01 80.96 $\pm$ 1.18 
MPNN 0.005 256 2 0.7 False False False MLP_REG: 0.1 81.36 $\pm$ 0.81 
MPNN 0.005 256 2 0.7 False False False MLP_REG: 0.2 81.10 $\pm$ 0.90 
MPNN 0.005 256 2 0.7 False False False MLP_REG: 0.4 80.48 $\pm$ 0.81 
