dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-ratings,polynormer,none,,0.0,,42,0,35.8811,35.7341,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,1,36.7794,36.7957,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,2,36.7957,36.7630,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,3,36.7957,36.7957,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,4,36.7794,36.7957,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,5,36.7957,36.7794,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,6,36.7794,36.7957,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,7,36.8284,36.6814,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,8,36.7467,36.8120,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,none,,0.0,,42,9,36.7794,36.7957,,,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,0,36.7630,36.7957,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,1,36.7794,36.7630,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,2,36.8120,36.7304,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,3,36.7794,36.7957,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,4,36.7794,36.7957,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,5,36.8610,36.6814,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,6,36.8120,36.8120,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,7,36.8447,36.7630,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,8,36.7794,36.7957,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,oracle,none,0.01,,42,9,36.7794,36.7957,0.0,0.4107460081577301,,,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,mlp,none,0.01,500,42,0,36.8120,36.7304,0.0,0.04366441071033478,0.2095378041267395,0.44873762130737305,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,mlp,none,0.01,500,42,1,36.7794,36.7794,0.0,0.03241267427802086,0.23550546169281006,0.4178440570831299,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,mlp,none,0.01,500,42,2,36.8773,36.7794,0.0,0.03828347474336624,0.21623386442661285,0.43388479948043823,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
amazon-ratings,polynormer,mlp,none,0.01,500,42,3,36.7794,36.7957,0.0,0.05395733192563057,0.22423648834228516,0.3948707580566406,50,,"lr=0.001,hid=256,do=0.3,wd=0.0,heads=2,ll=10,gl=1,le=200,ge=2500,beta=-1.0"
