dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-ratings,MPNN_gcn,none,,0.0,,42,0,36.7304,36.7957,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,1,36.5507,36.5507,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,2,36.3384,35.2768,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,3,26.7026,25.2817,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,4,27.6498,27.7642,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,5,26.0657,26.8822,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,6,36.7630,36.7794,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,7,35.1462,35.6035,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,8,31.3082,32.1084,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,none,,0.0,,42,9,34.5746,33.8396,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,0,36.7304,36.7957,0.0,0.16226746141910553,,0.5520501136779785,20,6,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,1,36.5507,36.5834,0.0,0.13967710733413696,,0.6303320527076721,20,4,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,2,36.2077,35.5545,0.0,0.12077122926712036,,0.6222679018974304,20,2,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,3,26.6699,25.2981,0.0,0.17832867801189423,,0.6849344968795776,20,6,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,4,27.5845,27.3559,0.0,0.0,,0.5644528269767761,20,0,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,5,26.0493,26.7353,0.0,0.0,,0.5644528269767761,20,0,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,6,36.7630,36.7794,0.0,0.08235356211662292,,0.4927786886692047,20,2,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,7,35.1462,35.6525,0.0,0.15613369643688202,,0.6614751815795898,20,4,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,8,30.9652,31.7328,0.0,0.12077125161886215,,0.604558527469635,20,2,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
amazon-ratings,MPNN_gcn,count,none,0.01,,42,9,34.7379,33.7906,0.0,0.12077122926712036,,0.6147028803825378,20,2,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
