polynormer 0.001 MLP_REG: 0.01 80.14 $\pm$ 2.12 
polynormer 0.001 ORACLE_REG: 0.01 79.66 $\pm$ 2.11 
polynormer 0.001 REG: False 82.56 $\pm$ 1.42 
polynormer 0.001 REG: 1.6 70.76 $\pm$ 6.26 
polynormer 0.001 REG: 0.01 82.57 $\pm$ 1.83 
polynormer 0.001 MLP_REG: 1.6 73.83 $\pm$ 2.25 
polynormer 0.001 ORACLE_REG: 0.01 82.34 $\pm$ 1.75 
polynormer 0.001 MLP_REG: 0.01 82.26 $\pm$ 2.43 
polynormer 0.001 ORACLE_REG: 0.4 75.90 $\pm$ 2.06 
polynormer 0.001 REG: 0.05 80.04 $\pm$ 1.83 
polynormer 0.001 MLP_REG: 0.05 79.68 $\pm$ 1.50 
polynormer 0.001 ORACLE_REG: 0.05 79.99 $\pm$ 2.01 
polynormer 0.001 ORACLE_REG: 0.05 82.04 $\pm$ 1.97 
polynormer 0.001 REG: 0.05 82.45 $\pm$ 1.67 
polynormer 0.001 ORACLE_REG: 0.8 44.85 $\pm$ 9.13 
polynormer 0.001 MLP_REG: 0.05 82.33 $\pm$ 1.89 
polynormer 0.001 REG: 0.1 80.05 $\pm$ 1.44 
polynormer 0.001 MLP_REG: 0.1 80.14 $\pm$ 1.85 
polynormer 0.001 ORACLE_REG: 0.1 80.53 $\pm$ 1.83 
polynormer 0.001 ORACLE_REG: 0.1 83.17 $\pm$ 1.77 
polynormer 0.001 REG: 0.1 82.81 $\pm$ 1.65 
polynormer 0.001 ORACLE_REG: 1.6 36.03 $\pm$ 8.76 
polynormer 0.001 MLP_REG: 0.1 82.26 $\pm$ 1.63 
polynormer 0.001 REG: 0.2 80.13 $\pm$ 1.76 
polynormer 0.001 MLP_REG: 0.2 80.17 $\pm$ 2.07 
polynormer 0.001 ORACLE_REG: 0.2 80.53 $\pm$ 2.05 
polynormer 0.001 ORACLE_REG: 0.2 83.17 $\pm$ 1.67 
polynormer 0.001 REG: 0.2 82.98 $\pm$ 1.65 
polynormer 0.001 MLP_REG: 0.2 82.47 $\pm$ 1.43 
polynormer 0.001 REG: 0.4 79.44 $\pm$ 1.15 
polynormer 0.001 MLP_REG: 0.4 80.10 $\pm$ 1.95 
polynormer 0.001 ORACLE_REG: 0.4 81.40 $\pm$ 1.95 
polynormer 0.001 ORACLE_REG: 0.4 83.31 $\pm$ 1.43 
polynormer 0.001 REG: 0.4 82.71 $\pm$ 1.65 
polynormer 0.001 MLP_REG: 0.4 83.05 $\pm$ 1.54 
polynormer 0.001 REG: 0.8 79.88 $\pm$ 2.55 
polynormer 0.001 MLP_REG: 0.8 80.46 $\pm$ 2.46 
polynormer 0.001 ORACLE_REG: 0.8 70.44 $\pm$ 5.32 
polynormer 0.001 ORACLE_REG: 0.8 80.50 $\pm$ 1.94 
polynormer 0.001 REG: 0.8 83.29 $\pm$ 1.92 
polynormer 0.001 MLP_REG: 0.8 82.38 $\pm$ 1.36 
polynormer 0.001 REG: 1.6 73.42 $\pm$ 6.36 
polynormer 0.001 MLP_REG: 1.6 80.37 $\pm$ 2.32 
polynormer 0.001 ORACLE_REG: 1.6 56.88 $\pm$ 10.31 
polynormer 0.001 REG: 1.6 80.52 $\pm$ 3.55 
polynormer 0.001 ORACLE_REG: 1.6 77.86 $\pm$ 2.48 
polynormer 0.001 MLP_REG: 1.6 82.76 $\pm$ 1.93 
