MPNN 0.001 512 4 0.5 False True True REG: False 53.60 $\pm$ 0.43 
MPNN 0.001 512 4 0.5 False True True MLP_REG: 0.01 54.14 $\pm$ 0.27 
MPNN 0.001 512 4 0.5 False True True MLP_REG: 0.05 54.79 $\pm$ 0.26 
MPNN 0.001 512 4 0.5 False True True MLP_REG: 0.1 54.95 $\pm$ 0.65 
MPNN 0.001 512 4 0.5 False True True MLP_REG: 0.5 54.85 $\pm$ 0.41 
MPNN 0.001 512 4 0.5 False True True MLP_REG: 1.0 54.34 $\pm$ 0.27 
