sgformer 0.001 REG: False 87.60 $\pm$ 2.38 
sgformer 0.001 REG: False 90.00 $\pm$ 1.58 
sgformer 0.001 REG: False 88.30 $\pm$ 2.10 
sgformer 0.001 REG: False 90.26 $\pm$ 1.57 
sgformer 0.001 REG: False 86.75 $\pm$ 1.80 
sgformer 0.001 REG: False 90.52 $\pm$ 0.86 
sgformer 0.001 REG: False 92.18 $\pm$ 0.25 
sgformer 0.001 REG: False 92.77 $\pm$ 0.36 
sgformer 0.001 REG: False 91.85 $\pm$ 0.95 
sgformer 0.001 REG: False 92.85 $\pm$ 0.48 
sgformer 0.001 REG: False 91.46 $\pm$ 0.25 
sgformer 0.001 REG: False 92.27 $\pm$ 0.27 
sgformer 0.001 REG: False 90.70 $\pm$ 0.23 
sgformer 0.001 REG: False 91.29 $\pm$ 0.10 
sgformer 0.001 REG: False 88.87 $\pm$ 1.70 
sgformer 0.001 REG: False 91.44 $\pm$ 0.13 
sgformer 0.001 REG: False 83.09 $\pm$ 6.54 
sgformer 0.001 REG: False 90.59 $\pm$ 0.57 
sgformer 0.001 REG: False 91.24 $\pm$ 0.07 
sgformer 0.001 REG: False 91.37 $\pm$ 0.17 
sgformer 0.001 REG: False 91.31 $\pm$ 0.11 
sgformer 0.001 REG: False 91.46 $\pm$ 0.15 
sgformer 0.001 REG: False 91.07 $\pm$ 0.21 
sgformer 0.001 REG: False 91.18 $\pm$ 0.28 
