dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,config
pubmed,MPNN_sage,none,,0.0,,123,0,79.4000,77.9000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,1,79.6000,78.7000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,2,78.2000,78.5000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,3,79.2000,79.0000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,4,77.6000,77.5000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,5,78.8000,78.9000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,6,78.0000,77.2000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,7,78.0000,75.4000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,8,78.6000,78.4000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,none,,0.0,,123,9,80.4000,79.9000,,,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,0,78.4000,76.2000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,1,79.8000,78.6000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,2,78.4000,76.4000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,3,79.4000,79.6000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,4,78.2000,77.1000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,5,78.4000,78.7000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,6,78.8000,77.5000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,7,77.6000,76.1000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,8,78.2000,78.4000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.01,,123,9,82.0000,80.0000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,0,79.2000,77.6000,0.0,0.3268066346645355,0.5680000185966492,0.4233950674533844,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,1,79.8000,80.5000,0.0,0.2059209644794464,0.5700000524520874,0.4507692754268646,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,2,77.2000,77.8000,0.0,0.22619828581809998,0.6040000319480896,0.4187912046909332,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,3,78.2000,78.0000,0.0,0.2697724401950836,0.5820000171661377,0.4423195719718933,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,4,77.2000,76.5000,0.0,0.23173725605010986,0.5940000414848328,0.4537549614906311,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,5,79.2000,80.5000,0.0,0.23947840929031372,0.5580000281333923,0.48732659220695496,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,6,78.0000,78.5000,0.0,0.24000515043735504,0.578000009059906,0.4390227794647217,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,7,78.4000,76.2000,0.0,0.22679412364959717,0.5879999995231628,0.4872550368309021,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,8,78.6000,78.3000,0.0,0.2214401215314865,0.6140000224113464,0.3987402617931366,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,mlp,none,0.01,500,123,9,81.0000,80.2000,0.0,0.1880665272474289,0.6100000143051147,0.4693582355976105,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
pubmed,MPNN_sage,oracle,none,0.05,,123,0,78.0000,78.0000,0.0,0.1966123729944229,,,"lr=0.005,hid=512,do=0.7,wd=0.0005,heads=1,ll=4,gnn=sage,ln=False,bn=False,res=False,jk=False,prelin=False"
