dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,config
cora,MPNN_gat,none,,0.0,,123,0,80.4000,84.3000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,1,80.4000,83.4000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,2,81.0000,83.7000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,3,81.4000,83.4000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,4,80.4000,83.2000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,5,82.2000,82.9000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,6,80.0000,83.3000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,7,81.0000,83.8000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,8,79.8000,81.1000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
cora,MPNN_gat,none,,0.0,,123,9,80.4000,81.0000,,,,,"lr=0.001,hid=512,do=0.2,wd=0.0005,heads=1,ll=3,gnn=gat,ln=False,bn=False,res=True,jk=False,prelin=False"
