sgformer 0.001 REG: False 38.58 $\pm$ 0.39 
sgformer 0.001 REG: False 38.73 $\pm$ 1.14 
sgformer 0.001 REG: False 39.03 $\pm$ 0.32 
sgformer 0.001 REG: False 38.29 $\pm$ 0.18 
sgformer 0.001 REG: False 39.04 $\pm$ 1.09 
sgformer 0.001 REG: False 40.07 $\pm$ 0.52 
sgformer 0.001 REG: False 38.07 $\pm$ 0.37 
sgformer 0.001 REG: False 38.36 $\pm$ 0.40 
sgformer 0.001 REG: False 38.43 $\pm$ 0.73 
sgformer 0.001 REG: False 38.07 $\pm$ 0.59 
sgformer 0.001 REG: False 39.33 $\pm$ 0.20 
sgformer 0.001 REG: False 38.66 $\pm$ 1.01 
sgformer 0.001 REG: False 39.26 $\pm$ 1.47 
sgformer 0.001 REG: False 40.51 $\pm$ 0.94 
sgformer 0.001 REG: False 39.93 $\pm$ 0.22 
sgformer 0.001 REG: False 40.89 $\pm$ 0.81 
sgformer 0.001 REG: False 40.75 $\pm$ 1.46 
sgformer 0.001 REG: False 40.74 $\pm$ 2.57 
sgformer 0.001 REG: False 37.26 $\pm$ 1.42 
sgformer 0.001 REG: False 37.84 $\pm$ 0.59 
sgformer 0.001 REG: False 40.00 $\pm$ 1.40 
sgformer 0.001 REG: False 41.18 $\pm$ 3.72 
sgformer 0.001 REG: False 40.01 $\pm$ 2.89 
sgformer 0.001 REG: False 40.89 $\pm$ 1.96 
