polynormer 0.001 REG: False 77.20 $\pm$ 1.83 
polynormer 0.001 REG: False 77.97 $\pm$ 0.99 
polynormer 0.001 REG: False 76.07 $\pm$ 0.15 
polynormer 0.001 REG: False 77.13 $\pm$ 0.68 
polynormer 0.001 REG: False 77.20 $\pm$ 1.57 
polynormer 0.001 REG: False 77.13 $\pm$ 1.24 
polynormer 0.001 REG: False 76.60 $\pm$ 1.82 
polynormer 0.001 REG: False 77.30 $\pm$ 0.61 
polynormer 0.001 REG: False 76.50 $\pm$ 0.95 
polynormer 0.001 REG: False 75.93 $\pm$ 1.12 
polynormer 0.001 REG: False 77.80 $\pm$ 1.57 
polynormer 0.001 REG: False 76.67 $\pm$ 1.29 
polynormer 0.001 REG: False 76.43 $\pm$ 2.20 
polynormer 0.001 REG: False 76.50 $\pm$ 1.80 
polynormer 0.001 REG: False 76.63 $\pm$ 0.32 
polynormer 0.001 REG: False 75.37 $\pm$ 2.58 
polynormer 0.001 REG: False 76.40 $\pm$ 1.65 
polynormer 0.001 REG: False 69.37 $\pm$ 11.78 
