sgformer 0.001 REG: False 53.11 $\pm$ 0.28 
sgformer 0.001 REG: False 53.05 $\pm$ 0.52 
sgformer 0.001 REG: False 52.30 $\pm$ 0.11 
sgformer 0.001 REG: False 52.72 $\pm$ 0.76 
sgformer 0.001 REG: False 51.63 $\pm$ 0.36 
sgformer 0.001 REG: False 51.71 $\pm$ 0.08 
sgformer 0.001 REG: False 54.27 $\pm$ 0.15 
sgformer 0.001 REG: False 54.77 $\pm$ 0.64 
sgformer 0.001 REG: False 54.28 $\pm$ 0.41 
sgformer 0.001 REG: False 54.78 $\pm$ 0.54 
sgformer 0.001 REG: False 53.19 $\pm$ 0.69 
sgformer 0.001 REG: False 53.98 $\pm$ 0.20 
sgformer 0.001 REG: False 52.50 $\pm$ 0.83 
sgformer 0.001 REG: False 52.53 $\pm$ 0.26 
sgformer 0.001 REG: False 51.96 $\pm$ 0.76 
sgformer 0.001 REG: False 51.46 $\pm$ 0.50 
sgformer 0.001 REG: False 50.72 $\pm$ 0.56 
sgformer 0.001 REG: False 50.53 $\pm$ 0.45 
sgformer 0.001 REG: False 53.55 $\pm$ 0.59 
sgformer 0.001 REG: False 53.60 $\pm$ 0.56 
sgformer 0.001 REG: False 53.55 $\pm$ 0.09 
sgformer 0.001 REG: False 53.12 $\pm$ 0.80 
sgformer 0.001 REG: False 52.54 $\pm$ 0.79 
sgformer 0.001 REG: False 52.26 $\pm$ 0.65 
