polynormer 0.001 REG: False 68.83 $\pm$ 1.00 
polynormer 0.001 REG: False 68.00 $\pm$ 0.92 
polynormer 0.001 REG: False 68.83 $\pm$ 1.50 
polynormer 0.001 REG: False 68.87 $\pm$ 0.47 
polynormer 0.001 REG: False 69.10 $\pm$ 0.46 
polynormer 0.001 REG: False 67.10 $\pm$ 1.18 
polynormer 0.001 REG: False 67.13 $\pm$ 1.37 
polynormer 0.001 REG: False 69.10 $\pm$ 0.96 
polynormer 0.001 REG: False 68.00 $\pm$ 0.61 
polynormer 0.001 REG: False 68.33 $\pm$ 0.97 
polynormer 0.001 REG: False 67.77 $\pm$ 1.86 
polynormer 0.001 REG: False 68.97 $\pm$ 0.91 
polynormer 0.001 REG: False 67.47 $\pm$ 1.20 
polynormer 0.001 REG: False 69.53 $\pm$ 0.38 
polynormer 0.001 REG: False 68.73 $\pm$ 1.11 
polynormer 0.001 REG: False 68.30 $\pm$ 0.53 
polynormer 0.001 REG: False 69.83 $\pm$ 0.64 
polynormer 0.001 REG: False 67.83 $\pm$ 0.71 
