dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-computer,polynormer,none,,0.0,,42,0,89.5000,79.4984,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,1,92.0000,81.8611,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,2,89.5000,81.6794,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,3,85.5000,75.8997,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,4,88.5000,76.3722,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,5,89.5000,80.6616,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,6,87.5000,81.0251,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,7,90.0000,80.2254,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,8,90.0000,81.9338,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,none,,0.0,,42,9,88.0000,80.0436,,,,,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,0,89.5000,81.0251,0.0,0.1394120454788208,0.6349999904632568,0.7526519894599915,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,1,91.5000,82.6245,0.0,0.1506791114807129,0.6449999809265137,0.7595231533050537,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,2,89.5000,83.3879,0.0,0.13783055543899536,0.6150000095367432,0.7578547596931458,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,3,88.5000,76.4449,0.0,0.13383176922798157,0.5999999642372131,0.7692460417747498,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,4,87.0000,76.0087,0.0,0.17527921497821808,0.6200000047683716,0.7382173538208008,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,5,90.5000,80.1890,0.0,0.15932920575141907,0.6349999904632568,0.7434490919113159,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,6,86.5000,81.9338,0.0,0.15861912071704865,0.625,0.7456164360046387,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,7,90.0000,80.3344,0.0,0.13591235876083374,0.625,0.7800614237785339,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,8,87.5000,80.6252,0.0,0.13700099289417267,0.6150000095367432,0.7610897421836853,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.01,500,42,9,88.5000,80.0800,0.0,0.14839959144592285,0.6399999856948853,0.7602875828742981,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,0,88.0000,81.1341,0.0,0.1394120454788208,0.6349999904632568,0.7526519894599915,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,1,90.5000,80.8797,0.0,0.1506791114807129,0.6449999809265137,0.7595231533050537,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,2,91.0000,84.3330,0.0,0.13783055543899536,0.6150000095367432,0.7578547596931458,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,3,88.0000,78.0807,0.0,0.13383176922798157,0.5999999642372131,0.7692460417747498,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,4,89.0000,80.9160,0.0,0.17527921497821808,0.6200000047683716,0.7382173538208008,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,5,88.0000,77.2446,0.0,0.15932920575141907,0.6349999904632568,0.7434490919113159,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,6,88.0000,84.5147,0.0,0.15861912071704865,0.625,0.7456164360046387,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,7,93.0000,83.0607,0.0,0.13591235876083374,0.625,0.7800614237785339,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,8,88.5000,78.4806,0.0,0.13700099289417267,0.6150000095367432,0.7610897421836853,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
amazon-computer,polynormer,mlp,none,0.05,500,42,9,89.0000,77.0265,0.0,0.14839959144592285,0.6399999856948853,0.7602875828742981,20,,"lr=0.001,hid=64,do=0.7,wd=5e-05,heads=8,ll=5,gl=1,le=200,ge=1000,beta=-1.0,vpc=20"
