dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-computer,MPNN_gcn,none,,0.0,,42,0,91.0000,83.6423,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,1,93.0000,81.0614,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,2,93.0000,86.5140,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,3,90.5000,83.2061,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,4,91.0000,80.8070,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,5,89.5000,78.8077,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,6,90.5000,82.1883,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,7,94.0000,85.0963,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,8,89.5000,81.0978,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
amazon-computer,MPNN_gcn,none,,0.0,,42,9,90.0000,82.3337,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=5e-05,heads=1,ll=3,gnn=gcn,ln=True,bn=False,res=False,jk=False,prelin=False,vpc=20"
