dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,config
wikics,MPNN_gat,none,,0.0,,42,0,82.3094,81.1869,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,1,82.1578,80.1095,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,2,82.9920,81.1869,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,3,81.5510,79.8016,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,4,82.3853,81.4948,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,5,82.2526,81.3067,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,6,80.1858,79.5280,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,7,81.2666,80.6054,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,8,81.9492,81.5461,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
wikics,MPNN_gat,none,,0.0,,42,9,81.6079,79.6648,,,,,"lr=0.001,hid=512,do=0.7,wd=0.0,heads=1,ll=2,gnn=gat,ln=True,bn=False,res=True,jk=False,prelin=False"
