dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
amazon-ratings,MPNN_gcn,none,,0.0,,42,0,32.0000,21.5254,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,1,29.0000,22.3910,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,2,24.0000,26.9802,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,3,31.0000,18.6347,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,4,25.0000,27.6988,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,5,28.0000,23.0279,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,6,22.0000,28.0255,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,7,30.0000,26.6536,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,8,22.0000,24.9551,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,none,,0.0,,42,9,27.0000,26.2126,,,,,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,0,30.0000,22.1133,0.0,0.18201600015163422,0.19999998807907104,0.559750497341156,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,1,30.0000,24.2855,0.0,0.05267918482422829,0.25,0.4350515604019165,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,2,29.0000,20.0719,0.0,0.14544259011745453,0.1899999976158142,0.3189142644405365,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,3,34.0000,23.1912,0.0,0.07656481117010117,0.25,0.4486462473869324,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,4,25.0000,27.7152,0.0,0.08507072180509567,0.17000000178813934,0.44543561339378357,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,5,33.0000,24.6938,0.0,0.05682661384344101,0.2199999988079071,0.4597356617450714,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,6,22.0000,25.1837,0.0,0.1626160889863968,0.20999999344348907,0.5099563598632812,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,7,30.0000,28.6298,0.0,0.05404989793896675,0.23999999463558197,0.44643887877464294,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,8,22.0000,29.2667,0.0,0.07482713460922241,0.1899999976158142,0.37874317169189453,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.01,500,42,9,27.0000,25.9677,0.0,0.08596694469451904,0.19999998807907104,0.3781515061855316,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.05,500,42,0,32.0000,24.9878,0.0,0.18201600015163422,0.19999998807907104,0.559750497341156,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.05,500,42,1,29.0000,26.3270,0.0,0.05267918482422829,0.25,0.4350515604019165,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
amazon-ratings,MPNN_gcn,mlp,none,0.05,500,42,2,24.0000,27.0292,0.0,0.14544259011745453,0.1899999976158142,0.3189142644405365,20,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=4,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False,vpc=20"
