dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
wikics,polynormer,none,,0.0,,42,0,86.0000,66.8206,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,1,78.0000,66.8035,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,2,76.0000,64.2381,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,3,78.0000,62.9041,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,4,74.0000,65.3669,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,5,80.0000,65.8970,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,6,74.0000,66.3246,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,7,74.0000,54.6776,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,8,80.0000,61.6042,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
wikics,polynormer,none,,0.0,,42,9,68.0000,56.9352,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.0,heads=1,ll=7,gl=2,le=100,ge=1000,beta=-1.0,vpc=5"
