dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
citeseer,MPNN_gcn,none,,0.0,,123,0,63.3333,59.0000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,1,63.3333,59.4000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,2,63.3333,63.0000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,3,56.6667,53.1000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,4,73.3333,65.9000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,5,53.3333,57.0000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,6,53.3333,64.6000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,7,76.6667,55.7000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,8,56.6667,56.0000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,none,,0.0,,123,9,66.6667,54.3000,,,,,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,0,63.3333,58.8000,0.0,0.014593622647225857,0.1666666716337204,0.8350560665130615,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,1,63.3333,59.3000,0.0,0.01634237915277481,0.13333334028720856,0.8342336416244507,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,2,63.3333,62.9000,0.0,0.05895091965794563,0.36666667461395264,0.8312386870384216,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,3,56.6667,53.1000,0.0,0.06735287606716156,0.23333334922790527,0.8407967686653137,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,4,73.3333,65.8000,0.0,0.017023500055074692,0.23333334922790527,0.8325668573379517,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,5,53.3333,57.0000,0.0,0.012517647817730904,0.2666666805744171,0.8340504765510559,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,6,53.3333,64.4000,0.0,0.016032902523875237,0.4333333671092987,0.8312042951583862,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,7,76.6667,55.6000,0.0,0.013091756962239742,0.36666667461395264,0.8254116177558899,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,8,56.6667,55.7000,0.0,0.09160006046295166,0.2666666805744171,0.8367900252342224,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.01,500,123,9,66.6667,54.2000,0.0,0.011707358993589878,0.3333333432674408,0.8345972299575806,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,0,63.3333,59.1000,0.0,0.014593622647225857,0.1666666716337204,0.8350560665130615,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,1,63.3333,59.3000,0.0,0.01634237915277481,0.13333334028720856,0.8342336416244507,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,2,63.3333,60.1000,0.0,0.05895091965794563,0.36666667461395264,0.8312386870384216,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,3,60.0000,53.2000,0.0,0.06735287606716156,0.23333334922790527,0.8407967686653137,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,4,73.3333,65.7000,0.0,0.017023500055074692,0.23333334922790527,0.8325668573379517,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,5,53.3333,57.0000,0.0,0.012517647817730904,0.2666666805744171,0.8340504765510559,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,6,53.3333,64.4000,0.0,0.016032902523875237,0.4333333671092987,0.8312042951583862,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,7,76.6667,55.5000,0.0,0.013091756962239742,0.36666667461395264,0.8254116177558899,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
citeseer,MPNN_gcn,mlp,none,0.05,500,123,8,56.6667,56.9000,0.0,0.09160006046295166,0.2666666805744171,0.8367900252342224,5,,"lr=0.001,hid=512,do=0.5,wd=0.01,heads=1,ll=2,gnn=gcn,ln=False,bn=False,res=False,jk=False,prelin=False,vpc=5"
