dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,config
minesweeper,MPNN_gcn,none,,0.0,,42,0,97.0124,97.2339,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,1,97.4838,97.3846,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,2,97.4971,97.8068,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,3,96.9750,97.1891,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,4,97.6282,97.0623,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,5,96.1765,96.1321,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,6,98.0711,97.3368,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,7,97.6321,97.5374,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,8,96.8087,97.2328,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,none,,0.0,,42,9,97.2348,97.8631,,,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,0,97.5259,97.6626,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,1,97.0280,96.9860,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,2,97.6924,98.0006,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,3,97.0351,97.2895,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,4,97.5941,97.1068,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,5,96.0138,96.4205,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,6,98.0683,97.1720,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,7,97.6108,97.4976,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
minesweeper,MPNN_gcn,oracle,none,0.01,,42,8,96.8540,96.5401,0.0,0.93755704164505,,,"lr=0.01,hid=64,do=0.2,wd=0.0,heads=1,ll=12,gnn=gcn,ln=False,bn=True,res=True,jk=False,prelin=False"
