dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,config
amazon-computer,sgformer,none,,0.0,,42,0,66.0000,67.3937,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,1,62.5091,63.6132,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,2,62.2182,63.3224,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,0,73.5273,74.7001,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,1,67.7818,69.5747,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,2,71.0546,72.8826,,,,,"lr=0.001,hid=64,do=0.3,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,0,65.7818,67.5754,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,1,61.5636,62.9226,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,2,63.0545,64.5947,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,0,68.7636,70.5562,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,1,67.9636,69.5020,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,2,69.3818,71.4649,,,,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.8,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,0,65.7091,67.1029,,,,,"lr=0.001,hid=64,do=0.7,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
amazon-computer,sgformer,none,,0.0,,42,1,56.3273,57.1792,,,,,"lr=0.001,hid=64,do=0.7,wd=0.0005,heads=1,gcn_l=2,tr_l=1,gw=0.5,alpha=0.5,tr_do=None,tr_wd=None,bn=False"
