dataset,model,reg_type,penalty_transform,lambda,mlp_epochs,seed,run,best_valid,test_at_best_valid,penalty_dist,offdiag_cv,mlp_acc,cooc_oracle_dist,budget,n_prior_edges,config
pubmed,polynormer,count,none,0.01,,123,0,72.6000,71.3000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,1,76.0000,74.8000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,2,72.8000,71.5000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,3,69.0000,67.1000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,4,77.0000,73.8000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,5,76.4000,76.8000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,6,73.2000,71.6000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,7,75.0000,73.2000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,8,71.4000,73.5000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,count,none,0.01,,123,9,67.8000,66.5000,0.0,0.0,,0.7215524911880493,10,0,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,mlp,none,0.01,500,123,0,75.2000,72.0000,0.0,0.08254823088645935,0.5080000162124634,0.5875198245048523,10,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
pubmed,polynormer,mlp,none,0.01,500,123,1,75.4000,71.4000,0.0,0.10501780360937119,0.5300000309944153,0.5654011964797974,10,,"lr=0.001,hid=64,do=0.5,wd=0.0005,heads=8,ll=3,gl=1,le=100,ge=1000,beta=-1.0"
